return,iso,arrival,departure,count
20200406,id,20200317,20200317,3
20200406,id,20200318,20200318,3
20200406,id,20200327,20200327,3
20200406,id,20200330,20200330,3
20200406,id,20200331,20200331,3
20200406,id,20200401,20200401,3
20200406,id,20200402,20200402,3
20200406,id,20200402,20200403,3
20200406,id,20200403,20200403,3
20200406,id,20200405,20200405,24
20200406,id,20200406,20200406,3
20200406,in,20200307,20200307,3
20200406,in,20200325,20200325,3
20200406,in,20200402,20200402,3
20200406,in,20200403,20200403,3
20200406,in,20200405,20200405,7
20200406,it,20200406,20200406,3
20200406,jp,20200306,20200306,3
20200406,jp,20200306,20200406,3
20200406,jp,20200310,20200310,3
20200406,jp,20200311,20200311,3
20200406,jp,20200313,20200313,3
20200406,jp,20200322,20200402,3
20200406,jp,20200326,20200327,3
20200406,jp,20200326,20200405,3
20200406,jp,20200326,20200406,3
20200406,jp,20200327,20200327,3
20200406,jp,20200327,20200405,3
20200406,jp,20200328,20200405,3
20200406,jp,20200328,20200406,3
20200406,jp,20200331,20200405,4
20200406,jp,20200331,20200406,3
20200406,jp,20200401,20200401,3
20200406,jp,20200401,20200406,3
20200406,jp,20200403,20200406,3
20200406,jp,20200404,20200404,3
20200406,jp,20200404,20200406,6
20200406,jp,20200405,20200405,3
20200406,jp,20200405,20200406,16
20200406,jp,20200406,20200406,66
20200406,kh,20200306,20200406,3
20200406,kh,20200326,20200405,3
20200406,kh,20200329,20200405,3
20200406,kh,20200330,20200405,3
20200406,kh,20200331,20200331,3
20200406,kh,20200331,20200402,3
20200406,kh,20200403,20200404,3
20200406,kh,20200405,20200405,3
20200406,kh,20200405,20200406,3
20200406,kh,20200406,20200406,19
20200406,kz,20200404,20200404,3
20200406,mn,20200406,20200406,3
20200406,my,20200306,20200405,3
20200406,my,20200329,20200405,3
20200406,my,20200331,20200331,3
20200406,my,20200403,20200406,3
20200406,my,20200404,20200405,3
20200406,my,20200405,20200405,7
20200406,my,20200405,20200406,3
20200406,my,20200406,20200406,5
20200406,n/a,20200401,20200401,3
20200406,n/a,20200402,20200402,3
20200406,n/a,20200403,20200403,10
20200406,n/a,20200404,20200404,3
20200406,nl,20200307,20200307,3
20200406,nl,20200325,20200325,3
20200406,nl,20200402,20200402,3
20200406,nl,20200405,20200405,3
20200406,nl,20200405,20200406,3
20200406,nl,20200406,20200406,3
20200406,pg,20200406,20200406,3
20200406,ph,20200318,20200318,3
20200406,ph,20200403,20200403,3
20200406,ph,20200405,20200405,4
20200406,qa,20200406,20200406,3
20200406,ro,20200306,20200405,3
20200406,ru,20200401,20200401,3
20200406,ru,20200404,20200404,3
20200406,ru,20200405,20200405,3
20200406,ru,20200406,20200406,3
20200406,sa,20200406,20200406,3
20200406,se,20200306,20200405,3
20200406,se,20200405,20200405,3
20200406,sg,20200406,20200406,3
20200406,th,20200306,20200403,3
20200406,th,20200306,20200405,3
20200406,th,20200306,20200406,4
20200406,th,20200309,20200309,3
20200406,th,20200327,20200327,3
20200406,th,20200329,20200329,3
20200406,th,20200403,20200403,3
20200406,th,20200404,20200404,3
20200406,th,20200405,20200406,3
20200406,th,20200406,20200406,3
20200406,us,20200306,20200405,3
20200406,us,20200306,20200406,3
20200406,us,20200307,20200307,3
20200406,us,20200311,20200311,3
20200406,us,20200313,20200313,3
20200406,us,20200314,20200314,3
20200406,us,20200321,20200321,3
20200406,us,20200324,20200324,3
20200406,us,20200326,20200405,3
20200406,us,20200330,20200330,3
20200406,us,20200401,20200404,3
20200406,us,20200402,20200402,3
20200406,us,20200403,20200403,3
20200406,us,20200403,20200404,3
20200406,us,20200403,20200405,6
20200406,us,20200403,20200406,3
20200406,us,20200404,20200404,9
20200406,us,20200404,20200405,5
20200406,us,20200404,20200406,9
20200406,us,20200405,20200405,10
20200406,us,20200405,20200406,5
20200406,us,20200406,20200406,13
20200406,uy,20200406,20200406,3
20200406,vn,20200306,20200306,3
20200406,vn,20200310,20200310,3
20200406,vn,20200311,20200311,3
20200406,vn,20200313,20200313,3
20200406,vn,20200329,20200406,3
20200406,vn,20200331,20200331,3
20200406,vn,20200402,20200402,3
20200406,vn,20200404,20200404,3
20200406,vn,20200404,20200405,3
20200406,vn,20200405,20200405,10
20200406,vn,20200406,20200406,20
20200406,za,20200306,20200306,3
20200405,ae,20200315,20200405,3
20200405,ae,20200319,20200319,3
20200405,ae,20200405,20200405,3
20200405,ar,20200309,20200310,3
20200405,ar,20200311,20200311,3
20200405,ar,20200312,20200312,3
20200405,at,20200401,20200401,3
20200405,at,20200404,20200404,5
20200405,au,20200305,20200305,3
20200405,au,20200305,20200404,3
20200405,au,20200306,20200306,3
20200405,au,20200327,20200327,3
20200405,au,20200329,20200329,3
20200405,au,20200330,20200330,3
20200405,au,20200402,20200402,3
20200405,au,20200404,20200404,5
20200405,au,20200404,20200405,3
20200405,au,20200405,20200405,3
20200405,be,20200401,20200405,3
20200405,be,20200404,20200404,3
20200405,bj,20200404,20200404,3
20200405,bo,20200309,20200309,3
20200405,br,20200309,20200309,3
20200405,br,20200310,20200310,3
20200405,br,20200311,20200311,3
20200405,br,20200312,20200314,3
20200405,ca,20200307,20200307,3
20200405,ca,20200308,20200308,3
20200405,ca,20200315,20200317,3
20200405,ca,20200316,20200316,3
20200405,ca,20200402,20200402,5
20200405,ca,20200403,20200403,6
20200405,ca,20200404,20200404,6
20200405,ca,20200404,20200405,3
20200405,ca,20200405,20200405,10
20200405,cl,20200305,20200404,3
20200405,cn,20200305,20200319,3
20200405,cn,20200305,20200405,3
20200405,cn,20200306,20200306,3
20200405,cn,20200309,20200309,3
20200405,cn,20200310,20200310,3
20200405,cn,20200315,20200315,3
20200405,cn,20200316,20200405,3
20200405,cn,20200325,20200328,3
20200405,cn,20200326,20200404,3
20200405,cn,20200328,20200330,3
20200405,cn,20200329,20200404,3
20200405,cn,20200329,20200405,3
20200405,cn,20200330,20200401,3
20200405,cn,20200330,20200404,3
20200405,cn,20200331,20200401,3
20200405,cn,20200331,20200405,3
20200405,cn,20200401,20200404,3
20200405,cn,20200402,20200402,3
20200405,cn,20200402,20200403,3
20200405,cn,20200402,20200404,3
20200405,cn,20200402,20200405,3
20200405,cn,20200403,20200403,3
20200405,cn,20200403,20200404,4
20200405,cn,20200404,20200404,3
20200405,cn,20200404,20200405,3
20200405,cn,20200405,20200405,19
20200405,de,20200331,20200331,3
20200405,de,20200403,20200403,3
20200405,de,20200403,20200404,3
20200405,de,20200403,20200405,3
20200405,de,20200404,20200404,3
20200405,de,20200404,20200405,3
20200405,de,20200405,20200405,3
20200405,dk,20200405,20200405,3
20200405,eg,20200405,20200405,3
20200405,et,20200405,20200405,3
20200405,gb,20200305,20200405,3
20200405,gb,20200311,20200311,3
20200405,gb,20200313,20200313,3
20200405,gb,20200331,20200331,3
20200405,gb,20200402,20200402,3
20200405,gb,20200403,20200403,3
20200405,gb,20200403,20200404,3
20200405,gb,20200403,20200405,4
20200405,gb,20200404,20200404,4
20200405,gb,20200405,20200405,3
20200405,hk,20200330,20200330,3
20200405,hk,20200401,20200401,3
20200405,hk,20200402,20200402,3
20200405,hk,20200404,20200404,3
20200405,hk,20200404,20200405,3
20200405,hk,20200405,20200405,4
20200405,hu,20200403,20200403,3
20200405,id,20200313,20200313,3
20200405,id,20200315,20200315,3
20200405,id,20200329,20200330,3
20200405,id,20200401,20200401,3
20200405,id,20200404,20200404,12
20200405,id,20200405,20200405,3
20200405,ie,20200317,20200317,3
20200405,it,20200306,20200306,3
20200405,it,20200404,20200404,3
20200405,it,20200405,20200405,3
20200405,jp,20200305,20200405,3
20200405,jp,20200306,20200306,3
20200405,jp,20200306,20200405,3
20200405,jp,20200307,20200307,3
20200405,jp,20200308,20200308,3
20200405,jp,20200309,20200309,3
20200405,jp,20200323,20200405,3
20200405,jp,20200325,20200325,3
20200405,jp,20200328,20200328,3
20200405,jp,20200329,20200329,3
20200405,jp,20200329,20200405,3
20200405,jp,20200330,20200405,3
20200405,jp,20200331,20200331,3
20200405,jp,20200331,20200404,3
20200405,jp,20200331,20200405,4
20200405,jp,20200401,20200405,3
20200405,jp,20200402,20200402,6
20200405,jp,20200402,20200403,3
20200405,jp,20200402,20200404,3
20200405,jp,20200402,20200405,3
20200405,jp,20200403,20200403,3
20200405,jp,20200403,20200404,3
20200405,jp,20200403,20200405,3
20200405,jp,20200404,20200404,6
20200405,jp,20200404,20200405,10
20200405,jp,20200405,20200405,51
20200405,la,20200305,20200305,3
20200405,la,20200305,20200319,3
20200405,la,20200305,20200405,3
20200405,la,20200307,20200307,3
20200405,la,20200330,20200405,3
20200405,la,20200404,20200405,3
20200405,la,20200405,20200405,3
20200405,mx,20200318,20200403,3
20200405,my,20200305,20200305,3
20200405,my,20200305,20200319,3
20200405,my,20200305,20200404,4
20200405,my,20200318,20200404,3
20200405,my,20200323,20200323,3
20200405,my,20200325,20200325,3
20200405,my,20200402,20200404,3
20200405,my,20200404,20200404,4
20200405,n/a,20200330,20200330,3
20200405,n/a,20200331,20200331,3
20200405,n/a,20200401,20200401,3
20200405,n/a,20200402,20200402,11
20200405,n/a,20200403,20200403,6
20200405,pe,20200306,20200308,3
20200405,pg,20200404,20200404,3
20200405,pg,20200405,20200405,3
20200405,ph,20200305,20200404,3
20200405,ph,20200305,20200405,3
20200405,ph,20200313,20200404,3
20200405,ph,20200313,20200405,3
20200405,ph,20200403,20200403,3
20200405,ph,20200403,20200404,3
20200405,ph,20200404,20200404,4
20200405,ph,20200404,20200405,3
20200405,ph,20200405,20200405,4
20200405,pl,20200310,20200310,3
20200405,pt,20200404,20200404,3
20200405,py,20200309,20200309,3
20200405,qa,20200405,20200405,3
20200405,ru,20200404,20200404,4
20200405,ru,20200405,20200405,3
20200405,sa,20200404,20200404,3
20200405,sa,20200405,20200405,3
20200405,se,20200405,20200405,3
20200405,sg,20200404,20200404,3
20200405,sg,20200405,20200405,3
20200405,th,20200305,20200305,3
20200405,th,20200305,20200404,6
20200405,th,20200305,20200405,3
20200405,th,20200307,20200307,3
20200405,th,20200308,20200404,3
20200405,th,20200319,20200319,3
20200405,th,20200401,20200401,3
20200405,th,20200403,20200405,3
20200405,th,20200404,20200404,3
20200405,th,20200404,20200405,3
20200405,th,20200405,20200405,3
20200405,tw,20200328,20200328,3
20200405,tw,20200403,20200403,3
20200405,us,20200305,20200403,3
20200405,us,20200305,20200404,5
20200405,us,20200305,20200405,6
20200405,us,20200306,20200306,3
20200405,us,20200307,20200307,3
20200405,us,20200308,20200309,3
20200405,us,20200310,20200404,3
20200405,us,20200312,20200312,3
20200405,us,20200313,20200313,3
20200405,us,20200315,20200405,3
20200405,us,20200316,20200405,3
20200405,us,20200317,20200317,3
20200405,us,20200322,20200322,3
20200405,us,20200327,20200327,3
20200405,us,20200328,20200330,3
20200405,us,20200330,20200401,3
20200405,us,20200330,20200404,3
20200405,us,20200331,20200331,3
20200405,us,20200331,20200403,3
20200405,us,20200331,20200404,3
20200405,us,20200401,20200405,3
20200405,us,20200402,20200402,5
20200405,us,20200402,20200403,3
20200405,us,20200402,20200404,5
20200405,us,20200402,20200405,4
20200405,us,20200403,20200403,6
20200405,us,20200403,20200404,9
20200405,us,20200403,20200405,13
20200405,us,20200404,20200404,23
20200405,us,20200404,20200405,9
20200405,us,20200405,20200405,10
20200405,vn,20200402,20200402,3
20200405,vn,20200403,20200403,3
20200405,vn,20200403,20200404,3
20200405,vn,20200403,20200405,3
20200405,vn,20200404,20200404,11
20200405,vn,20200404,20200405,3
20200405,vn,20200405,20200405,25
20200405,za,20200306,20200306,3
20200404,ae,20200310,20200310,3
20200404,at,20200401,20200401,3
20200404,at,20200401,20200403,3
20200404,at,20200402,20200402,3
20200404,at,20200404,20200404,3
20200404,au,20200314,20200314,3
20200404,au,20200317,20200317,3
20200404,au,20200317,20200318,3
20200404,au,20200323,20200323,3
20200404,au,20200323,20200325,3
20200404,au,20200324,20200325,3
20200404,au,20200329,20200329,3
20200404,au,20200331,20200331,3
20200404,au,20200401,20200401,3
20200404,au,20200402,20200402,3
20200404,au,20200402,20200403,3
20200404,au,20200403,20200403,6
20200404,au,20200403,20200404,3
20200404,au,20200404,20200404,3
20200404,be,20200404,20200404,3
20200404,br,20200402,20200403,3
20200404,ca,20200328,20200328,3
20200404,ca,20200331,20200331,3
20200404,ca,20200401,20200401,3
20200404,ca,20200402,20200402,4
20200404,ca,20200403,20200404,3
20200404,ca,20200404,20200404,8
20200404,cl,20200404,20200404,3
20200404,cn,20200310,20200404,3
20200404,cn,20200315,20200315,3
20200404,cn,20200322,20200402,3
20200404,cn,20200325,20200330,3
20200404,cn,20200325,20200404,3
20200404,cn,20200326,20200326,3
20200404,cn,20200330,20200331,3
20200404,cn,20200330,20200402,3
20200404,cn,20200330,20200403,3
20200404,cn,20200330,20200404,3
20200404,cn,20200331,20200402,3
20200404,cn,20200331,20200403,4
20200404,cn,20200331,20200404,3
20200404,cn,20200401,20200401,3
20200404,cn,20200401,20200403,3
20200404,cn,20200401,20200404,3
20200404,cn,20200403,20200403,15
20200404,cn,20200404,20200404,19
20200404,de,20200311,20200311,3
20200404,de,20200327,20200327,3
20200404,de,20200329,20200329,3
20200404,de,20200330,20200331,3
20200404,de,20200401,20200402,3
20200404,de,20200401,20200403,3
20200404,de,20200401,20200404,3
20200404,de,20200403,20200403,3
20200404,de,20200404,20200404,3
20200404,dk,20200403,20200403,3
20200404,eg,20200404,20200404,3
20200404,hk,20200402,20200403,3
20200404,hk,20200403,20200404,3
20200404,hk,20200404,20200404,6
20200404,id,20200304,20200304,3
20200404,id,20200307,20200307,3
20200404,id,20200312,20200313,3
20200404,id,20200315,20200315,3
20200404,id,20200319,20200319,3
20200404,id,20200320,20200320,3
20200404,id,20200324,20200324,3
20200404,id,20200401,20200401,3
20200404,id,20200403,20200403,21
20200404,id,20200403,20200404,3
20200404,id,20200404,20200404,3
20200404,il,20200404,20200404,3
20200404,ir,20200404,20200404,3
20200404,it,20200403,20200403,3
20200404,jo,20200404,20200404,3
20200404,jp,20200304,20200404,4
20200404,jp,20200305,20200305,3
20200404,jp,20200306,20200306,3
20200404,jp,20200306,20200404,3
20200404,jp,20200307,20200307,3
20200404,jp,20200307,20200326,3
20200404,jp,20200307,20200404,3
20200404,jp,20200308,20200330,3
20200404,jp,20200309,20200310,3
20200404,jp,20200321,20200404,3
20200404,jp,20200322,20200404,3
20200404,jp,20200323,20200331,3
20200404,jp,20200323,20200404,3
20200404,jp,20200328,20200403,3
20200404,jp,20200329,20200403,3
20200404,jp,20200329,20200404,3
20200404,jp,20200330,20200402,3
20200404,jp,20200330,20200404,3
20200404,jp,20200331,20200404,3
20200404,jp,20200401,20200401,3
20200404,jp,20200401,20200404,5
20200404,jp,20200402,20200402,3
20200404,jp,20200402,20200403,3
20200404,jp,20200402,20200404,8
20200404,jp,20200403,20200403,4
20200404,jp,20200403,20200404,15
20200404,jp,20200404,20200404,83
20200404,kg,20200403,20200403,3
20200404,kh,20200304,20200403,3
20200404,kh,20200304,20200404,3
20200404,kh,20200305,20200305,3
20200404,kh,20200305,20200404,3
20200404,kh,20200308,20200404,3
20200404,kh,20200317,20200318,3
20200404,kh,20200324,20200324,3
20200404,kh,20200330,20200404,3
20200404,kh,20200331,20200404,3
20200404,kh,20200402,20200402,3
20200404,kh,20200404,20200404,18
20200404,kz,20200304,20200304,3
20200404,kz,20200402,20200402,3
20200404,kz,20200403,20200404,3
20200404,kz,20200404,20200404,17
20200404,la,20200318,20200403,3
20200404,my,20200304,20200404,3
20200404,my,20200305,20200305,3
20200404,my,20200305,20200403,3
20200404,my,20200308,20200403,3
20200404,my,20200318,20200318,3
20200404,my,20200403,20200403,3
20200404,my,20200404,20200404,3
20200404,n/a,20200306,20200306,3
20200404,n/a,20200328,20200328,3
20200404,n/a,20200331,20200331,3
20200404,n/a,20200401,20200401,15
20200404,n/a,20200402,20200402,3
20200404,n/a,20200403,20200403,17
20200404,n/a,20200404,20200404,18
20200404,nl,20200304,20200403,3
20200404,nl,20200320,20200320,3
20200404,nl,20200330,20200330,3
20200404,nl,20200401,20200401,3
20200404,nl,20200403,20200404,3
20200404,nl,20200404,20200404,8
20200404,ph,20200313,20200403,3
20200404,ph,20200313,20200404,3
20200404,ph,20200314,20200314,3
20200404,ph,20200314,20200403,3
20200404,ph,20200316,20200403,3
20200404,ph,20200331,20200331,3
20200404,ph,20200401,20200401,3
20200404,ph,20200402,20200402,3
20200404,ph,20200402,20200403,3
20200404,ph,20200403,20200403,13
20200404,ph,20200403,20200404,15
20200404,ph,20200404,20200404,3
20200404,qa,20200402,20200402,3
20200404,qa,20200404,20200404,3
20200404,ru,20200402,20200402,3
20200404,ru,20200403,20200403,3
20200404,ru,20200404,20200404,3
20200404,sa,20200404,20200404,3
20200404,se,20200321,20200403,3
20200404,sg,20200310,20200310,3
20200404,sg,20200326,20200326,3
20200404,sg,20200403,20200404,3
20200404,sg,20200404,20200404,5
20200404,th,20200304,20200304,3
20200404,th,20200304,20200403,4
20200404,th,20200304,20200404,3
20200404,th,20200308,20200308,3
20200404,th,20200315,20200404,3
20200404,th,20200329,20200329,3
20200404,th,20200403,20200403,3
20200404,th,20200403,20200404,10
20200404,th,20200404,20200404,3
20200404,tr,20200324,20200325,3
20200404,tr,20200402,20200402,3
20200404,tw,20200331,20200402,3
20200404,tw,20200401,20200403,3
20200404,tw,20200403,20200403,3
20200404,tw,20200404,20200404,10
20200404,ug,20200329,20200329,3
20200404,us,20200304,20200304,3
20200404,us,20200304,20200308,3
20200404,us,20200304,20200317,3
20200404,us,20200304,20200403,5
20200404,us,20200304,20200404,5
20200404,us,20200305,20200305,3
20200404,us,20200307,20200404,3
20200404,us,20200310,20200310,3
20200404,us,20200311,20200311,3
20200404,us,20200311,20200404,3
20200404,us,20200312,20200312,3
20200404,us,20200314,20200315,3
20200404,us,20200315,20200403,3
20200404,us,20200316,20200404,3
20200404,us,20200318,20200318,3
20200404,us,20200319,20200319,3
20200404,us,20200320,20200320,3
20200404,us,20200325,20200326,3
20200404,us,20200328,20200331,3
20200404,us,20200330,20200330,3
20200404,us,20200330,20200401,3
20200404,us,20200330,20200404,3
20200404,us,20200331,20200331,3
20200404,us,20200331,20200402,3
20200404,us,20200331,20200403,3
20200404,us,20200401,20200401,3
20200404,us,20200401,20200403,4
20200404,us,20200401,20200404,4
20200404,us,20200402,20200402,9
20200404,us,20200402,20200403,13
20200404,us,20200402,20200404,12
20200404,us,20200403,20200403,14
20200404,us,20200403,20200404,5
20200404,us,20200404,20200404,13
20200404,uy,20200404,20200404,3
20200404,vn,20200304,20200304,3
20200404,vn,20200307,20200307,3
20200404,vn,20200311,20200311,3
20200404,vn,20200314,20200314,3
20200404,vn,20200316,20200316,3
20200404,vn,20200319,20200319,3
20200404,vn,20200330,20200330,3
20200404,vn,20200331,20200331,3
20200404,vn,20200401,20200401,3
20200404,vn,20200402,20200402,3
20200404,vn,20200402,20200404,3
20200404,vn,20200403,20200403,16
20200404,vn,20200403,20200404,6
20200404,vn,20200404,20200404,33
20200403,af,20200403,20200403,3
20200403,at,20200327,20200327,3
20200403,au,20200303,20200403,3
20200403,au,20200306,20200306,3
20200403,au,20200321,20200321,3
20200403,au,20200323,20200323,3
20200403,au,20200329,20200329,3
20200403,au,20200330,20200330,3
20200403,au,20200331,20200331,3
20200403,au,20200402,20200402,3
20200403,au,20200402,20200403,7
20200403,au,20200403,20200403,5
20200403,bd,20200321,20200402,3
20200403,be,20200403,20200403,3
20200403,ca,20200305,20200306,3
20200403,ca,20200316,20200316,3
20200403,ca,20200316,20200402,3
20200403,ca,20200317,20200319,3
20200403,ca,20200329,20200329,3
20200403,ca,20200331,20200331,3
20200403,ca,20200401,20200401,4
20200403,ca,20200402,20200402,3
20200403,ca,20200403,20200403,5
20200403,cl,20200403,20200403,3
20200403,cn,20200303,20200303,3
20200403,cn,20200303,20200401,3
20200403,cn,20200303,20200402,3
20200403,cn,20200303,20200403,3
20200403,cn,20200312,20200312,3
20200403,cn,20200314,20200314,3
20200403,cn,20200315,20200315,3
20200403,cn,20200327,20200327,3
20200403,cn,20200329,20200329,3
20200403,cn,20200329,20200330,3
20200403,cn,20200329,20200402,4
20200403,cn,20200329,20200403,3
20200403,cn,20200330,20200331,3
20200403,cn,20200330,20200402,3
20200403,cn,20200330,20200403,3
20200403,cn,20200331,20200331,4
20200403,cn,20200331,20200401,3
20200403,cn,20200331,20200402,8
20200403,cn,20200331,20200403,3
20200403,cn,20200401,20200401,3
20200403,cn,20200401,20200402,3
20200403,cn,20200401,20200403,3
20200403,cn,20200402,20200402,7
20200403,cn,20200402,20200403,3
20200403,cn,20200403,20200403,37
20200403,de,20200303,20200303,3
20200403,de,20200330,20200330,3
20200403,de,20200331,20200403,3
20200403,de,20200403,20200403,3
20200403,dk,20200401,20200401,3
20200403,eg,20200403,20200403,3
20200403,es,20200303,20200303,3
20200403,es,20200401,20200401,3
20200403,fi,20200331,20200331,3
20200403,fr,20200305,20200305,3
20200403,fr,20200308,20200308,3
20200403,fr,20200401,20200401,6
20200403,fr,20200401,20200403,3
20200403,gb,20200303,20200303,3
20200403,gb,20200303,20200402,3
20200403,gb,20200306,20200306,3
20200403,gb,20200310,20200310,3
20200403,gb,20200323,20200324,3
20200403,gb,20200324,20200325,3
20200403,gb,20200329,20200329,3
20200403,gb,20200329,20200402,3
20200403,gb,20200401,20200401,5
20200403,gb,20200401,20200402,13
20200403,gb,20200402,20200402,3
20200403,gb,20200402,20200403,3
20200403,gu,20200402,20200402,3
20200403,hk,20200303,20200403,3
20200403,hk,20200305,20200403,3
20200403,hk,20200327,20200327,3
20200403,hk,20200328,20200329,3
20200403,hk,20200329,20200329,3
20200403,hk,20200402,20200402,3
20200403,hk,20200402,20200403,3
20200403,hk,20200403,20200403,16
20200403,ht,20200331,20200331,3
20200403,hu,20200402,20200402,3
20200403,id,20200305,20200305,3
20200403,id,20200306,20200306,3
20200403,id,20200310,20200310,3
20200403,id,20200324,20200325,3
20200403,id,20200329,20200329,3
20200403,id,20200401,20200401,3
20200403,id,20200402,20200402,4
20200403,id,20200403,20200403,3
20200403,il,20200403,20200403,3
20200403,it,20200403,20200403,3
20200403,jm,20200331,20200331,3
20200403,jo,20200401,20200401,3
20200403,jo,20200402,20200402,3
20200403,jo,20200403,20200403,3
20200403,jp,20200303,20200401,3
20200403,jp,20200303,20200403,6
20200403,jp,20200305,20200403,3
20200403,jp,20200308,20200308,3
20200403,jp,20200308,20200403,3
20200403,jp,20200318,20200318,3
20200403,jp,20200321,20200321,3
20200403,jp,20200322,20200329,3
20200403,jp,20200322,20200402,3
20200403,jp,20200325,20200325,3
20200403,jp,20200325,20200403,3
20200403,jp,20200326,20200403,4
20200403,jp,20200328,20200403,3
20200403,jp,20200329,20200403,6
20200403,jp,20200330,20200330,3
20200403,jp,20200330,20200403,3
20200403,jp,20200331,20200402,3
20200403,jp,20200331,20200403,3
20200403,jp,20200401,20200401,3
20200403,jp,20200401,20200402,4
20200403,jp,20200401,20200403,3
20200403,jp,20200402,20200402,6
20200403,jp,20200402,20200403,20
20200403,jp,20200403,20200403,90
20200403,kh,20200317,20200317,3
20200403,kh,20200403,20200403,3
20200403,la,20200303,20200303,3
20200403,la,20200303,20200311,3
20200403,la,20200303,20200402,3
20200403,la,20200304,20200305,3
20200403,la,20200306,20200307,3
20200403,la,20200306,20200402,3
20200403,la,20200308,20200403,3
20200403,la,20200312,20200403,3
20200403,la,20200317,20200403,3
20200403,la,20200327,20200402,3
20200403,la,20200330,20200330,3
20200403,ma,20200303,20200303,3
20200403,ma,20200402,20200402,3
20200403,my,20200303,20200403,3
20200403,my,20200305,20200305,3
20200403,my,20200312,20200312,3
20200403,my,20200318,20200403,3
20200403,my,20200402,20200403,3
20200403,my,20200403,20200403,3
20200403,n/a,20200329,20200329,3
20200403,n/a,20200331,20200331,12
20200403,n/a,20200401,20200401,16
20200403,n/a,20200402,20200402,23
20200403,n/a,20200403,20200403,49
20200403,nl,20200401,20200402,3
20200403,no,20200402,20200402,3
20200403,pa,20200401,20200402,3
20200403,pe,20200304,20200304,3
20200403,ph,20200305,20200305,3
20200403,ph,20200308,20200308,3
20200403,ph,20200313,20200402,3
20200403,ph,20200313,20200403,3
20200403,ph,20200317,20200317,3
20200403,ph,20200326,20200326,3
20200403,ph,20200327,20200327,3
20200403,ph,20200331,20200331,3
20200403,ph,20200401,20200401,3
20200403,ph,20200402,20200402,19
20200403,ph,20200402,20200403,15
20200403,ph,20200403,20200403,3
20200403,pl,20200403,20200403,3
20200403,qa,20200402,20200402,6
20200403,qa,20200402,20200403,3
20200403,qa,20200403,20200403,3
20200403,ru,20200331,20200331,5
20200403,ru,20200401,20200401,3
20200403,ru,20200403,20200403,5
20200403,sa,20200403,20200403,3
20200403,se,20200331,20200331,3
20200403,se,20200402,20200402,3
20200403,sg,20200403,20200403,3
20200403,sr,20200331,20200331,3
20200403,th,20200303,20200303,3
20200403,th,20200303,20200402,4
20200403,th,20200303,20200403,5
20200403,th,20200305,20200305,3
20200403,th,20200308,20200308,3
20200403,th,20200311,20200311,3
20200403,th,20200312,20200403,3
20200403,th,20200321,20200321,3
20200403,th,20200326,20200326,3
20200403,th,20200402,20200402,3
20200403,th,20200402,20200403,3
20200403,th,20200403,20200403,20
20200403,tr,20200402,20200402,3
20200403,tw,20200328,20200401,3
20200403,tw,20200330,20200331,3
20200403,tw,20200403,20200403,6
20200403,us,20200303,20200402,4
20200403,us,20200303,20200403,8
20200403,us,20200304,20200304,3
20200403,us,20200305,20200305,3
20200403,us,20200306,20200306,3
20200403,us,20200308,20200308,3
20200403,us,20200313,20200314,3
20200403,us,20200315,20200315,3
20200403,us,20200315,20200403,3
20200403,us,20200316,20200316,3
20200403,us,20200316,20200403,3
20200403,us,20200318,20200318,3
20200403,us,20200319,20200319,3
20200403,us,20200319,20200402,3
20200403,us,20200321,20200321,3
20200403,us,20200323,20200323,3
20200403,us,20200326,20200326,3
20200403,us,20200326,20200330,3
20200403,us,20200328,20200328,3
20200403,us,20200329,20200329,3
20200403,us,20200330,20200330,3
20200403,us,20200330,20200401,3
20200403,us,20200331,20200331,5
20200403,us,20200331,20200401,3
20200403,us,20200331,20200402,10
20200403,us,20200331,20200403,7
20200403,us,20200401,20200401,5
20200403,us,20200401,20200402,9
20200403,us,20200401,20200403,7
20200403,us,20200402,20200402,15
20200403,us,20200402,20200403,16
20200403,us,20200403,20200403,12
20200403,uy,20200403,20200403,3
20200403,vn,20200307,20200307,3
20200403,vn,20200310,20200310,3
20200403,vn,20200402,20200402,10
20200403,vn,20200403,20200403,30
20200402,af,20200402,20200402,3
20200402,at,20200330,20200330,3
20200402,at,20200330,20200401,3
20200402,at,20200331,20200401,3
20200402,at,20200401,20200401,3
20200402,at,20200402,20200402,3
20200402,au,20200314,20200318,3
20200402,au,20200401,20200401,3
20200402,az,20200402,20200402,3
20200402,be,20200302,20200304,3
20200402,be,20200312,20200401,3
20200402,be,20200401,20200401,3
20200402,be,20200401,20200402,3
20200402,be,20200402,20200402,3
20200402,br,20200312,20200312,3
20200402,ca,20200330,20200330,3
20200402,ca,20200331,20200331,4
20200402,ca,20200401,20200401,3
20200402,ca,20200402,20200402,3
20200402,cl,20200402,20200402,3
20200402,cn,20200302,20200402,3
20200402,cn,20200305,20200305,3
20200402,cn,20200316,20200402,3
20200402,cn,20200323,20200323,3
20200402,cn,20200323,20200326,3
20200402,cn,20200324,20200324,3
20200402,cn,20200325,20200325,3
20200402,cn,20200325,20200326,3
20200402,cn,20200326,20200326,3
20200402,cn,20200326,20200402,3
20200402,cn,20200327,20200327,3
20200402,cn,20200328,20200330,3
20200402,cn,20200328,20200331,3
20200402,cn,20200328,20200401,3
20200402,cn,20200329,20200329,3
